cashup_id,restaurant_id,bod_amount,sales,expenses,tax,delivery_charges,eod_amount,match,banking_id,cash_up_date,cashup_status
640,2,240.0700000000031,2592.84,2817.69,222.06,106.64,-91.41999999999747,True,640,2024-10-01,Completed
641,2,-101.4199999999975,2808.24,1440.81,240.4,112.11,1153.900000000003,True,641,2024-10-02,Completed
642,2,492.8200000000026,2729.83,1576.21,232.25,73.41,1573.030000000002,True,642,2024-10-03,Completed
643,2,1374.460000000002,2871.26,1510.07,244.49,82.93,2652.720000000003,True,643,2024-10-04,Completed
644,2,159.8800000000033,2811.15,1237.66,239.58,86.17,1647.200000000003,True,644,2024-10-05,Completed
645,2,51.60000000000332,2820.95,1515.98,240.32,84.4,1272.170000000003,True,645,2024-10-06,Completed
646,2,1156.000000000003,2626.89,1644.15,223.73,76.89,2061.850000000003,True,646,2024-10-07,Completed
647,2,1400.660000000003,2436.05,780.64,208.44,94.71000000000001,2961.360000000003,True,647,2024-10-08,Completed
648,2,958.3800000000028,2766.71,1722.71,238.71,157.3,1845.080000000003,True,648,2024-10-09,Completed
649,2,1258.050000000003,2868.22,2083.6,244.68,94.10000000000001,1948.570000000003,True,649,2024-10-10,Completed
650,2,1397.670000000003,2914.15,1894.48,248.79,100.0,2317.340000000003,True,650,2024-10-11,Completed
651,2,1620.370000000003,2902.33,1327.85,248.62,120.22,3074.630000000004,True,651,2024-10-12,Completed
652,2,151.8300000000036,2788.09,2328.16,238.47,107.37,504.3900000000039,True,652,2024-10-13,Completed
653,2,222.3500000000038,2728.52,2332.87,233.92,118.08,499.9200000000046,True,653,2024-10-14,Completed
654,2,157.5700000000045,2654.5,2727.98,227.62,116.28,-32.18999999999531,True,654,2024-10-15,Completed
655,2,-42.18999999999531,3223.33,2798.17,275.53,119.07,263.9000000000044,True,655,2024-10-16,Completed
656,2,52.10000000000434,2998.07,1939.32,258.15,157.43,953.4200000000042,True,656,2024-10-17,Completed
657,2,294.7400000000042,2812.29,3352.58,243.15,173.6,-419.1499999999957,True,657,2024-10-18,Completed
658,2,-429.1499999999957,2520.3,2589.56,215.09,84.92,-583.3299999999953,True,658,2024-10-19,Completed
659,2,-593.3299999999953,3123.47,2314.29,269.1,168.35,47.50000000000446,True,659,2024-10-20,Completed
660,2,8.070000000004462,3121.68,2192.55,267.9,141.85,795.3500000000039,True,660,2024-10-21,Completed
661,2,528.9300000000039,2769.59,2966.82,237.38,117.46,214.2400000000039,True,661,2024-10-22,Completed
662,2,24.31000000000392,2735.39,2340.05,232.84,76.46,343.1900000000037,True,662,2024-10-23,Completed
663,2,57.98000000000377,3001.68,1667.71,256.42,107.6,1284.350000000004,True,663,2024-10-24,Completed
664,2,743.340000000004,2623.42,1781.34,223.73,83.75,1501.670000000004,True,664,2024-10-25,Completed
665,2,731.4400000000039,2415.5,1514.97,206.61,92.47,1539.500000000004,True,665,2024-10-26,Completed
666,2,1013.650000000004,2552.73,2468.41,216.72,57.17,1040.800000000004,True,666,2024-10-27,Completed
667,2,502.0100000000043,2568.44,2224.46,220.17,111.02,734.9700000000039,True,667,2024-10-28,Completed
668,2,25.87000000000387,2696.33,1350.83,232.61,153.59,1217.780000000004,True,668,2024-10-29,Completed
669,2,105.650000000004,2750.01,1939.61,237.12,152.81,763.2400000000036,True,669,2024-10-30,Completed
670,2,587.4900000000036,3078.28,2795.56,264.92,158.66,711.5500000000042,True,670,2024-10-31,Completed
671,2,255.6600000000042,2808.38,2863.38,241.36,135.74,64.92000000000439,True,671,2024-11-01,Completed
672,2,6.580000000004389,2777.57,1644.29,237.07,93.28,1046.580000000005,True,672,2024-11-02,Completed
673,2,314.0100000000047,2763.67,2161.52,236.24,102.36,813.8000000000048,True,673,2024-11-03,Completed
674,2,597.5100000000049,2667.7,2811.78,227.34,81.16,372.2700000000044,True,674,2024-11-04,Completed
675,2,62.3500000000044,2732.63,2109.68,233.93,109.57,575.7300000000048,True,675,2024-11-05,Completed
676,2,437.4800000000048,2754.99,2651.58,234.65,80.49000000000001,460.4000000000049,True,676,2024-11-06,Completed
677,2,355.4600000000049,2397.0,2729.21,203.3,48.29000000000001,-25.039999999995,True,677,2024-11-07,Completed
678,2,-35.039999999995,2519.56,3611.61,214.83,79.09,-1206.179999999995,True,678,2024-11-08,Completed
679,2,-1216.179999999995,2986.76,2960.04,254.42,89.06,-1278.519999999995,True,679,2024-11-09,Completed
680,2,-1288.519999999995,2694.17,2791.29,230.52,104.13,-1489.769999999995,True,680,2024-11-10,Completed
681,2,-1499.769999999995,2921.23,1947.73,250.57,129.71,-655.9799999999946,True,681,2024-11-11,Completed
682,2,-665.9799999999946,2599.09,2427.55,222.55,105.43,-599.8699999999945,True,682,2024-11-12,Completed
683,2,-609.8699999999945,2538.66,1925.21,218.21,123.95,-120.3699999999946,True,683,2024-11-13,Completed
684,2,-130.3699999999946,2890.18,847.96,245.7,72.82,1839.030000000005,True,684,2024-11-14,Completed
685,2,1707.970000000005,2617.22,2836.31,224.35,112.18,1376.700000000005,True,685,2024-11-15,Completed
686,2,810.7800000000051,2833.18,2084.52,242.6,114.68,1444.760000000005,True,686,2024-11-16,Completed
687,2,313.030000000005,2688.16,2361.79,230.83,125.93,513.470000000005,True,687,2024-11-17,Completed
688,2,320.400000000005,2602.58,2937.08,222.75,103.82,-117.9199999999945,True,688,2024-11-18,Completed
689,2,-127.9199999999945,2680.98,2245.41,230.03,120.46,187.1900000000056,True,689,2024-11-19,Completed
690,2,138.6900000000056,2726.82,2884.97,232.17,78.34,-97.79999999999413,True,690,2024-11-20,Completed
691,2,-107.7999999999941,2884.57,1121.98,247.31,124.98,1529.810000000005,True,691,2024-11-21,Completed
692,2,768.3600000000054,2832.75,2937.56,241.98,100.84,562.7100000000052,True,692,2024-11-22,Completed
693,2,301.0200000000052,2789.77,2152.25,239.79,136.33,802.2100000000049,True,693,2024-11-23,Completed
694,2,662.4900000000049,2844.650000000001,2152.93,245.48,163.43,1190.780000000005,True,694,2024-11-24,Completed
695,2,417.8400000000054,2741.94,2020.3,234.96,116.11,1023.370000000005,True,695,2024-11-25,Completed
696,2,171.1200000000052,2822.3,3400.71,241.41,108.7,-515.9899999999946,True,696,2024-11-26,Completed
697,2,-525.9899999999946,2762.37,3454.75,238.61,163.61,-1381.979999999995,True,697,2024-11-27,Completed
698,2,-1391.979999999995,2619.86,1164.26,224.32,105.91,-42.28999999999442,True,698,2024-11-28,Completed
699,2,-52.28999999999442,2710.21,3355.0,232.88,130.82,-827.8999999999944,True,699,2024-11-29,Completed
700,2,-837.8999999999944,2912.87,2515.61,248.21,88.05,-528.6899999999944,True,700,2024-11-30,Completed
701,2,-538.6899999999944,2691.41,1098.69,232.42,157.86,896.1700000000056,True,701,2024-12-01,Completed
702,2,10.77000000000567,2750.23,2557.35,234.29,82.14,121.5100000000055,True,702,2024-12-02,Completed
703,2,89.86000000000556,2834.62,2499.29,240.45,58.81,366.3800000000055,True,703,2024-12-03,Completed
704,2,247.2300000000055,2512.9,3286.45,214.85,92.9,-619.2199999999942,True,704,2024-12-04,Completed
705,2,-629.2199999999942,2684.17,877.43,230.23,118.2,1059.320000000006,True,705,2024-12-05,Completed
706,2,284.1700000000059,2779.84,2390.13,237.33,95.84,578.040000000006,True,706,2024-12-06,Completed
707,2,558.770000000006,2765.68,1939.65,237.34,125.98,1258.820000000006,True,707,2024-12-07,Completed
708,2,730.0600000000056,2556.49,3060.15,219.19,111.18,115.2200000000055,True,708,2024-12-08,Completed
709,2,30.87000000000555,2539.03,1274.31,216.68,84.88,1210.710000000005,True,709,2024-12-09,Completed
710,2,25.57000000000539,2812.38,2399.61,240.67,110.66,327.6800000000052,True,710,2024-12-10,Completed
711,2,119.1000000000052,2815.18,2380.2,242.15,141.93,412.1500000000058,True,711,2024-12-11,Completed
712,2,112.6600000000058,2883.14,1894.8,244.73,63.37,1037.630000000006,True,712,2024-12-12,Completed
713,2,953.5400000000062,2806.05,1267.38,238.11,60.59,2431.620000000006,True,713,2024-12-13,Completed
714,2,13.40000000000646,2766.93,2935.57,237.03,115.81,-271.0499999999939,True,714,2024-12-14,Completed
715,2,-281.0499999999939,2810.2,813.25,240.45,110.33,1605.570000000006,True,715,2024-12-15,Completed
716,2,177.4500000000062,2544.88,976.24,218.02,105.8,1640.290000000006,True,716,2024-12-16,Completed
717,2,1379.080000000006,2711.48,4005.45,230.49,67.72,17.39000000000649,True,717,2024-12-17,Completed
718,2,6.910000000006495,2903.59,2504.21,248.19,107.1,299.1900000000063,True,718,2024-12-18,Completed
719,2,258.5900000000063,2548.36,2193.94,217.77,92.38,520.6300000000061,True,719,2024-12-19,Completed
720,2,69.43000000000615,2786.59,2596.7,238.77,117.39,141.9300000000061,True,720,2024-12-20,Completed
721,2,63.76000000000609,2785.94,2587.58,238.14,103.61,158.5100000000062,True,721,2024-12-21,Completed
722,2,91.91000000000625,2578.84,2277.44,221.3,116.68,276.6300000000063,True,722,2024-12-22,Completed
723,2,164.7100000000063,2698.53,2664.79,229.24,65.01,133.4400000000066,True,723,2024-12-23,Completed
724,2,41.70000000000665,2854.43,2755.32,242.57,70.04,70.7700000000063,True,724,2024-12-24,Completed
725,2,24.34000000000631,2782.42,1476.11,236.78,75.97,1254.680000000007,True,725,2024-12-25,Completed
726,2,41.96000000000663,2843.64,3483.22,243.52,116.37,-713.9899999999931,True,726,2024-12-26,Completed
727,2,-723.9899999999931,2761.7,2413.68,235.21,80.51,-456.479999999993,True,727,2024-12-27,Completed
728,2,-466.479999999993,2950.82,1698.59,255.74,196.58,589.1700000000066,True,728,2024-12-28,Completed
729,2,337.9300000000065,2962.89,1055.36,255.17,157.16,2088.300000000007,True,729,2024-12-29,Completed
730,2,1323.370000000007,3005.63,2831.27,258.01,139.01,1358.720000000007,True,730,2024-12-30,Completed
731,3,0.0,2812.9,1865.52,241.46,129.03,818.3499999999997,True,731,2024-01-01,Completed
732,3,445.8199999999997,2767.85,1846.24,237.37,122.23,1245.2,True,732,2024-01-02,Completed
733,3,656.0699999999996,2627.95,2782.39,223.97,80.34,421.2900000000001,True,733,2024-01-03,Completed
734,3,309.6300000000001,2825.19,1567.56,241.84,113.37,1453.89,True,734,2024-01-04,Completed
735,3,35.66000000000031,2584.7,1088.57,221.12,99.96000000000001,1431.830000000001,True,735,2024-01-05,Completed
736,3,1398.850000000001,2941.25,3246.81,251.73,117.44,975.8500000000004,True,736,2024-01-06,Completed
737,3,260.4900000000004,2620.1,1213.39,224.79,117.89,1549.31,True,737,2024-01-07,Completed
738,3,901.78,2910.84,2440.7,248.81,107.49,1264.43,True,738,2024-01-08,Completed
739,3,28.86000000000013,2418.91,3153.25,208.35,128.48,-833.9599999999996,True,739,2024-01-09,Completed
740,3,-843.9599999999996,2886.91,3324.98,247.81,132.77,-1414.799999999999,True,740,2024-01-10,Completed
741,3,-1424.799999999999,2940.09,930.32,249.85,71.58,513.3900000000008,True,741,2024-01-11,Completed
742,3,209.4700000000008,2705.72,2755.44,232.19,122.09,37.66000000000045,True,742,2024-01-12,Completed
743,3,19.48000000000045,2706.429999999999,1181.26,231.24,97.38,1447.27,True,743,2024-01-13,Completed
744,3,72.51999999999998,2730.97,1720.9,232.77,84.57000000000001,998.0200000000001,True,744,2024-01-14,Completed
745,3,687.6600000000001,2783.16,2967.41,239.79,149.98,353.4299999999998,True,745,2024-01-15,Completed
746,3,317.1199999999998,2640.42,3190.66,226.4,115.48,-348.6000000000004,True,746,2024-01-16,Completed
747,3,-358.6000000000004,3072.86,2509.28,263.34,130.07,74.90999999999912,True,747,2024-01-17,Completed
748,3,51.40999999999912,2644.37,2505.9,227.69,138.75,51.1299999999992,True,748,2024-01-18,Completed
749,3,11.2299999999992,2678.1,2575.02,228.33,84.17,30.13999999999903,True,749,2024-01-19,Completed
750,3,3.809999999999036,2790.76,2068.41,239.02,114.96,611.1999999999989,True,750,2024-01-20,Completed
751,3,305.5999999999989,2944.11,3367.8,252.42,127.46,-245.5500000000015,True,751,2024-01-21,Completed
752,3,-255.5500000000015,2495.1,2971.27,212.69,77.61,-809.3300000000016,True,752,2024-01-22,Completed
753,3,-819.3300000000016,2745.01,2912.82,234.61,100.27,-1087.410000000002,True,753,2024-01-23,Completed
754,3,-1097.410000000002,2488.62,1283.91,214.49,137.02,-29.72000000000233,True,754,2024-01-24,Completed
755,3,-39.72000000000233,2866.76,1760.61,243.87,76.97,989.4599999999973,True,755,2024-01-25,Completed
756,3,133.5999999999973,2624.21,1392.86,227.59,178.7,1186.249999999997,True,756,2024-01-26,Completed
757,3,151.9599999999973,2606.43,2946.38,224.88,148.07,-336.060000000003,True,757,2024-01-27,Completed
758,3,-346.060000000003,3148.49,1278.33,271.95,186.77,1337.329999999997,True,758,2024-01-28,Completed
759,3,199.7099999999969,2695.47,2353.46,228.8,58.91,482.8099999999971,True,759,2024-01-29,Completed
760,3,453.8499999999971,2890.55,1758.47,245.92,77.7,1508.229999999997,True,760,2024-01-30,Completed
761,3,424.7399999999973,2621.32,2634.25,224.18,99.4,312.4099999999968,True,761,2024-01-31,Completed
762,3,122.1999999999968,2599.64,2245.18,221.33,74.07,402.5899999999967,True,762,2024-02-01,Completed
763,3,105.4499999999967,2513.78,2090.74,215.35,104.94,423.5499999999971,True,763,2024-02-02,Completed
764,3,270.639999999997,2479.23,2864.73,212.91,116.47,-231.3300000000033,True,764,2024-02-03,Completed
765,3,-241.3300000000033,2816.4,820.17,239.2,64.85,1690.049999999997,True,765,2024-02-04,Completed
766,3,1218.449999999997,2581.79,3208.89,222.19,132.93,458.4199999999972,True,766,2024-02-05,Completed
767,3,360.6499999999972,2876.1,2655.68,244.74,78.51,502.5599999999979,True,767,2024-02-06,Completed
768,3,390.7699999999979,2966.93,2238.43,254.54,132.97,986.2999999999977,True,768,2024-02-07,Completed
769,3,541.4199999999977,2618.69,1668.72,223.58,90.52,1400.869999999998,True,769,2024-02-08,Completed
770,3,1104.869999999998,2719.59,3230.36,232.93,111.63,482.4699999999972,True,770,2024-02-09,Completed
771,3,437.1899999999972,2785.15,2463.96,238.39,111.05,647.3299999999974,True,771,2024-02-10,Completed
772,3,349.1799999999974,2668.08,2335.16,227.97,95.92,586.1799999999981,True,772,2024-02-11,Completed
773,3,207.3499999999981,2718.44,2624.1,232.89,112.83,188.8599999999983,True,773,2024-02-12,Completed
774,3,57.85999999999825,2844.62,1594.54,243.05,102.56,1205.379999999998,True,774,2024-02-13,Completed
775,3,876.1099999999983,2732.57,1930.76,233.28,93.0,1584.919999999998,True,775,2024-02-14,Completed
776,3,119.169999999998,2633.38,2393.64,226.46,131.52,227.3899999999976,True,776,2024-02-15,Completed
777,3,124.3599999999976,2794.13,3033.49,239.38,116.13,-231.1300000000023,True,777,2024-02-16,Completed
778,3,-241.1300000000023,2839.84,2732.35,244.55,150.46,-284.1000000000022,True,778,2024-02-17,Completed
779,3,-294.1000000000022,3110.54,3656.66,266.89,140.19,-980.4100000000021,True,779,2024-02-18,Completed
780,3,-990.4100000000021,3020.86,2160.22,259.37,141.28,-271.0500000000022,True,780,2024-02-19,Completed
781,3,-281.0500000000022,2808.29,491.67,239.51,91.21000000000001,1944.359999999998,True,781,2024-02-20,Completed
782,3,1070.319999999998,2658.49,2435.6,228.09,119.14,1174.069999999998,True,782,2024-02-21,Completed
783,3,192.8599999999976,2336.71,2685.16,199.95,91.87,-247.460000000002,True,783,2024-02-22,Completed
784,3,-257.460000000002,2678.83,1435.3,228.53,87.62,898.4499999999981,True,784,2024-02-23,Completed
785,3,552.8099999999981,2847.1,837.18,243.22,100.83,2461.899999999999,True,785,2024-02-24,Completed
786,3,1698.579999999999,2709.56,3294.06,231.82,105.14,1008.939999999999,True,786,2024-02-25,Completed
787,3,313.4799999999994,2730.03,2828.27,234.26,124.06,91.17999999999978,True,787,2024-02-26,Completed
788,3,42.96999999999978,2725.67,3151.56,233.04,102.2,-485.1200000000001,True,788,2024-02-27,Completed
789,3,-495.1200000000001,2711.52,1876.52,231.01,80.46000000000001,259.4200000000001,True,789,2024-02-28,Completed
790,3,110.5000000000001,2825.93,1661.93,241.03,91.63,1182.87,True,790,2024-02-29,Completed
791,3,312.2100000000004,2781.55,1972.06,238.16,112.97,1008.730000000001,True,791,2024-03-01,Completed
792,3,7.260000000000673,2946.43,2410.87,252.21,117.85,424.9700000000006,True,792,2024-03-02,Completed
793,3,278.1600000000006,2701.25,2049.64,230.78,96.86,832.9100000000009,True,793,2024-03-03,Completed
794,3,193.5500000000009,2911.01,1051.73,250.6,152.01,1900.82,True,794,2024-03-04,Completed
795,3,502.0100000000004,2643.96,2770.18,226.84,118.44,257.3500000000004,True,795,2024-03-05,Completed
796,3,5.860000000000412,2794.14,2384.88,238.31,89.2,325.9200000000004,True,796,2024-03-06,Completed
797,3,203.0500000000004,2619.47,1332.95,224.22,104.54,1385.03,True,797,2024-03-07,Completed
798,3,23.20000000000005,2755.73,2851.05,235.87,110.16,-182.2799999999999,True,798,2024-03-08,Completed
799,3,-192.2799999999999,2744.96,1647.34,235.17,114.37,790.9699999999999,True,799,2024-03-09,Completed
800,3,116.5599999999999,2999.19,1819.75,258.5,163.66,1132.34,True,800,2024-03-10,Completed
801,3,713.8899999999999,2543.5,2066.42,217.82,104.09,1086.88,True,801,2024-03-11,Completed
802,3,806.2499999999999,2654.25,1961.4,228.19,131.27,1367.83,True,802,2024-03-12,Completed
803,3,1079.97,2820.54,1216.56,240.39,86.82000000000001,2597.13,True,803,2024-03-13,Completed
804,3,577.7099999999996,2711.92,292.97,231.3,87.85000000000001,2908.81,True,804,2024-03-14,Completed
805,3,1124.76,2628.75,2060.02,225.24,110.21,1583.28,True,805,2024-03-15,Completed
806,3,628.5000000000002,2762.55,3175.51,234.76,67.78,147.76,True,806,2024-03-16,Completed
807,3,102.99,2702.51,2003.39,230.17,79.25,722.8599999999999,True,807,2024-03-17,Completed
808,3,39.09999999999991,2703.92,2640.95,231.81,116.66,-14.58999999999983,True,808,2024-03-18,Completed
809,3,-24.58999999999983,2782.91,2911.29,237.2,84.89,-237.8599999999998,True,809,2024-03-19,Completed
810,3,-247.8599999999998,2584.56,2100.52,221.27,103.68,132.5000000000003,True,810,2024-03-20,Completed
811,3,43.06000000000029,2735.88,2189.74,233.83,100.77,488.4300000000003,True,811,2024-03-21,Completed
812,3,167.5100000000003,2757.24,2953.44,236.82,130.85,-159.54,True,812,2024-03-22,Completed
813,3,-169.54,2635.58,2326.12,224.06,66.63,73.29000000000008,True,813,2024-03-23,Completed
814,3,59.49000000000008,2991.02,1229.42,256.74,137.38,1683.71,True,814,2024-03-24,Completed
815,3,1528.66,2722.8,824.87,233.06,108.47,3318.12,True,815,2024-03-25,Completed
816,3,1651.51,2748.03,2516.37,232.95,52.65,1830.52,True,816,2024-03-26,Completed
817,3,260.1299999999999,2894.37,1769.96,247.35,105.8,1278.74,True,817,2024-03-27,Completed
818,3,14.40000000000009,2865.01,3042.45,245.17,113.07,-276.11,True,818,2024-03-28,Completed
819,3,-286.11,2988.33,3226.09,256.4,134.5,-658.3700000000003,True,819,2024-03-29,Completed
820,3,-668.3700000000003,2838.75,2803.42,245.01,164.15,-797.1900000000004,True,820,2024-03-30,Completed
821,3,-807.1900000000004,2891.67,2480.6,248.47,139.68,-535.8000000000004,True,821,2024-03-31,Completed
822,3,-545.8000000000004,2699.2,2506.43,231.44,118.01,-471.0400000000002,True,822,2024-04-01,Completed
823,3,-481.0400000000002,2952.27,2595.03,252.61,114.97,-238.7700000000006,True,823,2024-04-02,Completed
824,3,-248.7700000000006,3025.68,1642.53,260.06,147.24,987.1399999999999,True,824,2024-04-03,Completed
825,3,218.1699999999998,2531.34,1391.12,217.1,111.44,1246.95,True,825,2024-04-04,Completed
826,3,1214.11,2633.1,1021.7,226.87,142.34,2683.17,True,826,2024-04-05,Completed
827,3,1808.88,2817.52,3069.85,240.83,103.88,1452.67,True,827,2024-04-06,Completed
828,3,266.1599999999996,2774.69,840.17,236.55,86.47,2114.21,True,828,2024-04-07,Completed
829,3,1010.15,2698.01,2276.61,230.53,97.35,1334.199999999999,True,829,2024-04-08,Completed
830,3,691.3199999999994,2926.29,2011.27,249.28,86.52,1519.82,True,830,2024-04-09,Completed
831,3,703.5099999999998,2509.62,2476.62,215.03,105.39,631.1199999999998,True,831,2024-04-10,Completed
832,3,547.7099999999998,2688.72,3156.46,230.21,108.76,-28.78999999999975,True,832,2024-04-11,Completed
833,3,-38.78999999999975,2768.57,2323.67,238.35,144.9,261.2100000000002,True,833,2024-04-12,Completed
834,3,109.3400000000001,2496.84,2843.11,212.62,71.83,-308.7600000000003,True,834,2024-04-13,Completed
835,3,-318.7600000000003,2764.21,2103.7,236.19,99.53,242.22,True,835,2024-04-14,Completed
836,3,72.25999999999999,2750.51,1358.17,237.86,169.97,1294.63,True,836,2024-04-15,Completed
837,3,1215.74,3006.89,1964.29,257.61,125.34,2133.0,True,837,2024-04-16,Completed
838,3,1671.95,2539.27,1558.26,217.71,110.31,2542.65,True,838,2024-04-17,Completed
839,3,998.3200000000002,2685.95,1349.36,229.82,104.47,2230.44,True,839,2024-04-18,Completed
840,3,1068.15,2660.31,2955.2,230.15,166.99,606.2700000000002,True,840,2024-04-19,Completed
841,3,385.3700000000002,2658.37,2531.44,226.86,89.22,423.0800000000002,True,841,2024-04-20,Completed
842,3,46.27000000000015,2642.77,1904.04,225.49,87.4,697.6,True,842,2024-04-21,Completed
843,3,556.0600000000001,2706.71,2242.1,232.05,117.5,903.1700000000001,True,843,2024-04-22,Completed
844,3,706.0200000000001,2874.9,2798.17,244.41,72.45,710.3,True,844,2024-04-23,Completed
845,3,507.6199999999999,2900.7,1539.39,248.96,132.65,1736.28,True,845,2024-04-24,Completed
846,3,1066.1,2881.57,566.4,245.79,93.83,3287.44,True,846,2024-04-25,Completed
847,3,3047.86,2818.11,1200.69,239.62,72.4,4592.880000000001,True,847,2024-04-26,Completed
848,3,1173.140000000001,2709.12,1318.16,230.56,74.86,2489.240000000001,True,848,2024-04-27,Completed
849,3,2455.690000000001,2594.52,1519.42,220.77,70.87,3459.920000000001,True,849,2024-04-28,Completed
850,3,3141.540000000001,3220.67,1978.84,275.09,114.11,4269.260000000001,True,850,2024-04-29,Completed
851,3,538.0600000000013,2791.25,1769.92,239.43,124.31,1435.080000000001,True,851,2024-04-30,Completed
852,3,1140.210000000001,2552.34,2247.45,217.54,79.25,1365.850000000002,True,852,2024-05-01,Completed
853,3,701.5100000000017,2567.33,1873.32,219.97,107.81,1287.710000000002,True,853,2024-05-02,Completed
854,3,527.0000000000016,2905.82,3499.9,248.22,102.73,-169.8099999999986,True,854,2024-05-03,Completed
855,3,-179.8099999999986,2834.52,1876.9,242.67,113.51,664.3000000000013,True,855,2024-05-04,Completed
856,3,389.2400000000013,2482.53,3018.9,212.98,110.83,-257.9599999999987,True,856,2024-05-05,Completed
857,3,-267.9599999999987,3099.15,1817.03,267.47,179.12,835.0400000000014,True,857,2024-05-06,Completed
858,3,524.5700000000014,2880.81,3028.15,247.19,129.57,247.6600000000014,True,858,2024-05-07,Completed
859,3,126.1700000000014,2651.07,1759.41,228.09,134.76,883.0700000000015,True,859,2024-05-08,Completed
860,3,163.6500000000016,3036.56,1410.57,259.93,120.59,1669.050000000002,True,860,2024-05-09,Completed
861,3,115.2400000000021,2744.0,3701.71,234.42,98.03,-940.4999999999984,True,861,2024-05-10,Completed
862,3,-950.4999999999984,2731.79,3222.16,234.65,129.17,-1570.039999999998,True,862,2024-05-11,Completed
863,3,-1580.039999999998,2765.1,2973.58,237.42,128.21,-1916.729999999998,True,863,2024-05-12,Completed
864,3,-1926.729999999998,2720.79,1437.2,232.79,105.97,-749.1099999999981,True,864,2024-05-13,Completed
865,3,-759.1099999999981,2743.18,2763.55,235.64,130.16,-909.6399999999984,True,865,2024-05-14,Completed
866,3,-919.6399999999984,2730.59,1300.48,234.47,128.15,382.3200000000012,True,866,2024-05-15,Completed
867,3,148.2000000000012,2844.56,2429.48,242.46,88.0,475.2800000000011,True,867,2024-05-16,Completed
868,3,217.0100000000011,3055.28,3052.36,262.24,139.53,80.4000000000012,True,868,2024-05-17,Completed
869,3,30.9000000000012,2864.74,2489.15,246.54,147.78,258.7100000000007,True,869,2024-05-18,Completed
870,3,191.3700000000007,2829.47,3054.33,239.61,48.81,-82.29999999999887,True,870,2024-05-19,Completed
871,3,-92.29999999999887,2828.63,1560.05,242.16,114.12,1062.160000000001,True,871,2024-05-20,Completed
872,3,89.51000000000124,2964.52,1878.45,252.72,92.54,1083.040000000001,True,872,2024-05-21,Completed
873,3,515.4200000000011,2718.45,1814.01,234.82,161.53,1258.330000000001,True,873,2024-05-22,Completed
874,3,299.3300000000013,2646.21,835.45,226.44,104.02,2006.070000000001,True,874,2024-05-23,Completed
875,3,454.3200000000011,2796.92,3427.93,239.87,123.02,-299.7099999999987,True,875,2024-05-24,Completed
876,3,-309.7099999999987,2756.58,1883.5,235.38,95.81,467.5600000000017,True,876,2024-05-25,Completed
877,3,331.5400000000017,2755.92,1843.33,234.34,71.35000000000001,1172.780000000002,True,877,2024-05-26,Completed
878,3,272.2400000000021,3096.89,1840.67,265.95,144.98,1383.480000000002,True,878,2024-05-27,Completed
879,3,904.4400000000019,3031.99,2179.92,258.72,100.71,1655.800000000002,True,879,2024-05-28,Completed
880,3,459.350000000002,2738.03,2649.12,233.75,93.42999999999999,454.830000000002,True,880,2024-05-29,Completed
881,3,90.75000000000205,2941.21,1762.32,250.88,95.53,1174.110000000002,True,881,2024-05-30,Completed
882,3,77.13000000000193,2795.6,2224.94,238.38,89.37,558.4200000000018,True,882,2024-05-31,Completed
883,3,459.9800000000018,2638.48,1686.79,227.71,151.64,1260.030000000002,True,883,2024-06-01,Completed
884,3,66.14000000000192,2707.71,1200.02,232.92,136.74,1437.090000000002,True,884,2024-06-02,Completed
885,3,1378.120000000002,2524.03,2896.28,218.27,156.77,849.1000000000022,True,885,2024-06-03,Completed
886,3,67.88000000000216,2836.08,738.18,244.47,155.64,2010.140000000002,True,886,2024-06-04,Completed
887,3,821.0400000000022,2943.83,1706.56,251.25,99.16,1959.150000000002,True,887,2024-06-05,Completed
888,3,436.270000000002,3371.08,2796.48,288.11,123.06,887.8100000000022,True,888,2024-06-06,Completed
889,3,748.9300000000022,2592.58,2343.86,222.09,108.26,889.3900000000019,True,889,2024-06-07,Completed
890,3,249.3100000000019,2624.64,2080.36,225.79,132.99,660.6000000000015,True,890,2024-06-08,Completed
891,3,295.3100000000015,2797.22,1349.59,238.15,79.84,1663.100000000001,True,891,2024-06-09,Completed
892,3,458.2200000000012,2866.12,1623.88,245.01,106.37,1594.090000000001,True,892,2024-06-10,Completed
893,3,42.00000000000114,2818.98,1912.52,241.3,112.89,835.5700000000014,True,893,2024-06-11,Completed
894,3,695.2500000000014,2742.28,2554.37,233.84,87.31,795.8500000000013,True,894,2024-06-12,Completed
895,3,269.4700000000013,3025.9,2097.76,259.9,143.07,1054.540000000001,True,895,2024-06-13,Completed
896,3,81.37000000000069,2779.29,913.64,236.11,65.73,1881.290000000001,True,896,2024-06-14,Completed
897,3,506.170000000001,2669.05,3118.31,228.9,117.61,-60.69999999999924,True,897,2024-06-15,Completed
898,3,-70.69999999999924,2865.97,1131.44,246.66,147.57,1516.260000000001,True,898,2024-06-16,Completed
899,3,476.410000000001,3050.15,1682.05,260.68,111.36,1733.150000000001,True,899,2024-06-17,Completed
900,3,14.89000000000055,2795.72,1419.91,237.22,58.77,1331.930000000001,True,900,2024-06-18,Completed
901,3,1180.920000000001,2914.08,2929.26,248.8,99.99,1065.75,True,901,2024-06-19,Completed
902,3,196.6700000000002,2860.0,1212.98,244.86,115.74,1727.95,True,902,2024-06-20,Completed
